title,location,link
Bluetooth Keyboards,Unknown,/mlp-bluetooth-keyboard/
Bluetooth Mouse,Unknown,/mlp-bluetooth-mouse/
Baby Products,Unknown,/baby-products/
Apparel & Accessories,Unknown,/kiddies-accessories/
Disposable Diapers,Unknown,/baby-disposable-diapers/
Diaper Bags,Unknown,/baby-diaper-bags/
Wipes & Holders,Unknown,/baby-wipe-holders-warmers/
Baby & Toddler Toys,Unknown,/baby-toddler-toys/
Activity Play Centers,Unknown,/baby-play-mats-activity-gyms/
Music & Sound,Unknown,/baby-music-sound-toys/
Bathing & Skin Care,Unknown,/baby-bathing-skin-care/
Washcloths & Towels,Unknown,/baby-washcloths-towels/
Grooming & Healthcare Kits,Unknown,/baby-grooming-healthcare-kits/
Bathing Tubs & Seats,Unknown,/baby-bath-tubs-seats/
Bathroom Safety,Unknown,/baby-bathroom-safety/
Bibs & Burp Cloths,Unknown,/baby-bibs-burp-cloths/
Breastfeeding,Unknown,/baby-breastfeeding/
Bottle-Feeding,Unknown,/baby-bottle-feeding/
Pacifiers & Accessories,Unknown,/baby-pacifiers-accessories/
Food Storage,Unknown,/baby-food-storage-on-the-go/
Highchairs & Booster Seats,Unknown,/baby-highchairs-boosters/
Solid Feeding,Unknown,/baby-solid-feeding/
Backpacks & Carriers,Unknown,/baby-carriers-backpacks/
"Swings, Jumpers & Bouncers",Unknown,/baby-swing-jumpers-bouncers/
PlayStation,Unknown,/playstation-games/
Playstation 5,Unknown,/playstation-5/
Playstation 4,Unknown,/playstation-4/
Playstation 3,Unknown,/playstation-3/
Playstation,Unknown,/retro-gaming-playstation/
Playstation Vita,Unknown,/playstation-vita/
Nintendo 3DS,Unknown,/nintendo-3ds/
Nintendo DS,Unknown,/nintendo-ds/
Nintendo Switch,Unknown,/nintendo-switch/
Nintendo Wii,Unknown,/nintendo-wii/
FIFA '23 PS5,Unknown,/catalog/?q=fifa+23+ps5
PES '23 PS4,Unknown,/catalog/?q=fifa+23+ps4
Call of Duty,Unknown,/call-of-duty/
Assassin's Creed Valhalla,Unknown,/catalog/?q=Assassin%27s+Creed+Valhalla
The Last Of Us,Unknown,/catalog/?q=the+last+of+us&shipped_from=country_local#catalog-listing
The Witcher 3,Unknown,/the-witcher-3/
Metal Gear Solid,Unknown,/metal-gear-solid/
Grand Theft Auto,Unknown,/grand-theft-auto/
Musical Instruments,Unknown,/musical-instruments/
Musical Instruments,Unknown,/musical-instruments/
Drums & Percussion,Unknown,/drums-and-percussion/
Keyboards & MIDI,Unknown,/keyboards-midi/
Wind & Woodwind Instruments,Unknown,/wind-woodwind-instruments/
Band & Orchestra,Unknown,/band-orchestra/
Studio & Live Equipment,Unknown,/studio-recording-equipment/
Live Sound & Stage,Unknown,/live-sound-stage/
Studio Recording Equipment,Unknown,/studio-recording-equipment/
Electronic Music & DJ Equipment,Unknown,/electronic-music-dj-karaoke/
Amplifiers & Effects,Unknown,/muscial-amplifiers-effects/
Amplifiers & Effects,Unknown,/muscial-amplifiers-effects/
Toys & Games,Unknown,/toys-games/
Dress Up & Pretend Play,Unknown,/dress-up-pretend-play/
Sports & Outdoor Play,Unknown,/outdoor-sports-toys/
Car Electronics & Accessories,Unknown,/car-electronics-accessories/
Lights & Lighting Accessories,Unknown,/automobile-lights-lighting-accessories/
Exterior Accessories,Unknown,/automobile-exterior-accessories/
Oils & Fluids,Unknown,/oils-fluids/
Interior Accessories,Unknown,/automobile-interior-accessories/
Tyre & Rims,Unknown,/tyre-rim/
Sporting Goods,Unknown,/sporting-goods/
Cardio Training,Unknown,/cardio-training/
Strength Training Equipment,Unknown,/strength-training-equipment/
Accessories,Unknown,/exercise-fitness-accessories/
Team Sports,Unknown,/team-sports/
Outdoor & Adventure,Unknown,/sporting-goods-outdoor-adventure/
"Books, Movies and Music",Unknown,/books-movies-music/
Pet Supplies,Unknown,/pet-supplies/
Jumia Global,Unknown,https://www.jumia.com.ng/mlp-global-stores/
Official Stores,Unknown,https://www.jumia.com.ng/mlp-official-stores/
Reckitt Benckiser,Unknown,/mlp-reckitt-benckiser-store/
Food Cupboards,Unknown,/food-cupboard-supplies/
Baby Products,Unknown,/baby-products/
Plastic & Paper Products,Unknown,/paper-plastic-household-supplies/
Household Cleaning,Unknown,/household-cleaners/
"Beer, Wine & Spirits",Unknown,/beers-wine-spirits/
Garden & Outdoors,Unknown,/patio-lawn-garden/
Industrial & Scientific,Unknown,/industrial-scientific/
Miscellaneous,Unknown,/miscellaneous/
"CALL TO ORDER0700-600-0000, 02018883300",Unknown,https://www.jumia.com.ng/sp-calltoorder/
Sell on Jumia,Unknown,https://vendorcenter.jumia.com/sign-up
Send Your Packages,Unknown,https://www.jumia.com.ng/sp-jumia-delivery/
TV & Audio Deals,Unknown,https://www.jumia.com.ng/electronics/
Up to 50% Off,Unknown,https://www.jumia.com.ng/mlp-buy-one-get-one-free/#catalog-listing
Phones & Tablets Deals,Unknown,https://www.jumia.com.ng/phones-tablets/
Up to 80% Off,Unknown,https://www.jumia.com.ng/mlp-clearance-sale/
Appliances Deals,Unknown,https://www.jumia.com.ng/mlp-appliances/
"SILVER CREST 2L Industrial 8500W 9525 Motor Dry Grinder Blender With 2 Jar₦ 27,280422 items left",Unknown,/silver-crest-2l-industrial-8500w-9525-motor-dry-grinder-blender-with-2-jar-398701948.html
"Syinix 2.2L Electric Kettle - Silver₦ 6,816487 items left",Unknown,/electric-kettle-2.2l-silver-syinix-mpg8223162.html
"XIAOMI REDMI A5 -  6.88   4GB RAM/128GB ROM  -- Black₦ 113,78937 items left",Unknown,/xiaomi-redmi-a5-6.88-4gb-ram128gb-rom-black-408322875.html
"TINMO 10 Liters Airfryer + 12 Months Warranty₦ 53,0739%50 items left",Unknown,/10-liters-airfryer-12-months-warranty-tinmo-mpg10232756.html
"XIAOMI REDMI A5 -  6.88   3GB RAM/64GB ROM  -- Black₦ 98,63234 items left",Unknown,/xiaomi-redmi-a5-6.88-3gb-ram64gb-rom-black-408323169.html
"TCL 55 Inches UHD 4k Google Smart TV (55P635) + 1 Year Warranty₦ 459,55014%48 items left",Unknown,/tcl-55-inches-uhd-4k-google-smart-tv-55p635-1-year-warranty-402815548.html
"Samsung GALAXY A56 6.7"" 8GB RAM/128GB ROM -  Awesome Graphite₦ 573,96813 items left",Unknown,/samsung-galaxy-a56-6.7-8gb-ram128gb-rom-awesome-graphite-407383843.html
"High-Precision Medical Pulse Oximeter₦ 20,09920%30 items left",Unknown,/generic-high-precision-medical-pulse-oximeter-398690030.html
"Kids Deformation Tank Toy With Lighting & Music₦ 22,89931%30 items left",Unknown,/generic-kids-deformation-tank-toy-with-lighting-music-385520673.html
"All-Season Universal Large Capacity Insulated Cola Cup-Red₦ 24,0008%4 items left",Unknown,/generic-all-season-universal-large-capacity-insulated-cola-cup-red-394248462.html
"Men's Industrial Safety Boots With Steel Toe, Kevlar Midsole₦ 57,299 - ₦ 63,00012%16 items left",Unknown,/generic-mens-industrial-safety-boots-with-steel-toe-kevlar-midsole-399706752.html
"Balila Unisex Perfume₦ 2,99970%33 items left",Unknown,/balila-unisex-perfume-334572584.html
"SADOER 12pcs Fruit Face Mask & Anti Wrinkle Moisturizing Skin Care₦ 4,49936%25 items left",Unknown,/sadoer-12pcs-fruit-face-mask-anti-wrinkle-moisturizing-skin-care-293052507.html
"VIC ♛20000mAh Power Banks, Portable Charger Ultra Slim Battery Pack₦ 7,49062%287 items left",Unknown,/vic-20000mah-power-banks-portable-charger-ultra-slim-battery-pack-347714382.html
"Wireless Bluetooth Headsets Earphones Earpods 5.4₦ 6,8502%44 items left",Unknown,/generic-wireless-bluetooth-headsets-earphones-earpods-5.4-395529528.html
Send Packages Securely,Unknown,https://www.jumia.com.ng/sp-jumia-delivery/
Beauty Must Haves,Unknown,https://www.jumia.com.ng/health-beauty/
Grab It Fast,Unknown,https://www.jumia.com.ng/mlp-global-new-arrival/?sort=newest
Fashion deals,Unknown,https://www.jumia.com.ng/category-fashion-by-jumia/
Home Essentials,Unknown,https://www.jumia.com.ng/home-office/
Up to 60% Off,Unknown,https://www.jumia.com.ng/mlp-banger-deals/?sort=newest
"Ace Elec 20000 MAh Ultra Slim Portable Power Bank₦ 8,000",Unknown,/ace-elec-20000-mah-ultra-slim-portable-power-bank-239880320.html
"ECOFLOW RIVER 2 Pro 768Wh 800W Portable Power Station₦ 557,99947%",Unknown,/ecoflow-river-2-pro-768wh-800w-portable-power-station-261415660.html
"SILVER CREST 2L Industrial 8500W 9525 Motor Dry Grinder Blender With 2 Jar₦ 27,280",Unknown,/silver-crest-2l-industrial-8500w-9525-motor-dry-grinder-blender-with-2-jar-398701948.html
"Beige Low Heel Court Shoe₦ 21,00050%",Unknown,/beige-low-heel-court-shoe-408040142.html
"SOLITEC STANDING FAN 18 INCHES₦ 19,506",Unknown,/standing-fan-18-inches-solitec-mpg10055692.html
"NIVEA Radiant & Beauty Even Glow Body Lotion For Women - 400ml - Pack Of 2₦ 9,11020%",Unknown,/nivea-radiant-beauty-even-glow-body-lotion-for-women-400ml-pack-of-2-104325862.html
"7 Steps Laptop Stand Desktop Stand Can Be Adjusted₦ 3,32228%",Unknown,/generic-7-steps-laptop-stand-desktop-stand-can-be-adjusted-273843877.html
"Sun King Solar Fan With 20W Solar Panel₦ 115,00015%",Unknown,/sun-king-solar-fan-with-20w-solar-panel-71338441.html
"DIY Wall Clocks 3D Mirror Stickers Large Wall Clock -Black₦ 3,55644%",Unknown,/generic-diy-wall-clocks-3d-mirror-stickers-large-wall-clock-black-228186095.html
"Sun King Pico Plus 50 Lumens Solar Portable Emergency Lamp - Yellow₦ 10,2604%",Unknown,/sun-king-pico-plus-50-lumens-solar-portable-emergency-lamp-yellow-14091549.html
"JIYUE Flash Drive 3.0 128GB Metal OTG Micro USB Type-C₦ 6,47440%",Unknown,/jiyue-flash-drive-3.0-128gb-metal-otg-micro-usb-type-c-337494583.html
"FYLO M1 BT+2.4G Bluetooth Wireless Mouse With RGB Lights₦ 4,48048%",Unknown,/fylo-m1-bt2.4g-bluetooth-wireless-mouse-with-rgb-lights-398117930.html
"Infinix Smart 9HD 6.7"" 4GB RAM/64GB ROM Black₦ 116,95414%",Unknown,/infinix-smart-9hd-6.7-4gb-ram64gb-rom-black-384822849.html
"STY 15.6"" Men Laptop Bags Backpack Bag Red Dot Rucksack - Grey₦ 8,69041%",Unknown,/sty-15.6-men-laptop-bags-backpack-bag-red-dot-rucksack-grey-351610928.html
"Nokia 105_African Edition,1.77"",4MB/4MB,800MAh, Dual Sim- Charcoal₦ 12,242",Unknown,/nokia-105african-edition1.774mb4mb800mah-dual-sim-charcoal-132260136.html
"XIAOMI REDMI A5 -  6.88   4GB RAM/128GB ROM  -- BLACK₦ 113,789",Unknown,/xiaomi-redmi-a5-6.88-4gb-ram128gb-rom-black-408237971.html
"SILVER CREST 2L Industrial 9525 Motor Dry Grinder Blender With 1 Jar₦ 23,651",Unknown,/silver-crest-2l-industrial-9525-motor-dry-grinder-blender-with-1-jar-382369846.html
"Hikers 32'' Frameless Android Smart HD LED TV - Black + 1 Year Warranty₦ 146,784",Unknown,/hikers-32-frameless-android-smart-hd-led-tv-black-1-year-warranty-385172656.html
"XIAOMI Router 4C 300Mbps High-speed₦ 21,098",Unknown,/xiaomi-router-4c-300mbps-high-speed-407538598.html
"Jameson Irish Whiskey 20cl₦ 6,5063%",Unknown,/jameson-irish-whiskey-20cl-96806606.html
"Ace Elec 14.1'' Intel(R)Pentium(R) CPU N3700 16GB+128GB - Silver₦ 220,442",Unknown,/ace-elec-14.1-intelrpentiumr-cpu-n3700-16gb128gb-silver-369784891.html
"itel TWS BudsAce Earbuds Earpods Buds Ace ENC Super Bass 35 Hours₦ 12,80049%",Unknown,/itel-tws-budsace-earbuds-earpods-buds-ace-enc-super-bass-35-hours-359981008.html
"Nexus 43 Inch Smart Frameless LED TV( NX-TV43F621B)₦ 286,7501%",Unknown,/nexus-43-inch-smart-frameless-led-tv-nx-tv43f621b-103055855.html
"NIVEA DoShakara Pack - Nourishing Cocoa Body Lotion - 400ml (Pack Of 3)₦ 10,81017%",Unknown,/doshakara-pack-nourishing-cocoa-body-lotion-400mlpack-of-3-nivea-mpg1657642.html
"ECOFLOW 512Wh 500W Portable Solar Generator River 2 Max, Home Use₦ 1,118,400",Unknown,/ecoflow-512wh-500w-portable-solar-generator-river-2-max-home-use-284246036.html
"Realme NOTE 50-6.72"",4/128GB,13MP,Android 13,5000mAh-Midnight Black₦ 128,20020%",Unknown,/realme-note-50-6.724128gb13mpandroid-135000mah-midnight-black-388773948.html
"Royal 1HP Split Basic Air Conditioner (MA09RSAS-R410)₦ 281,5001%",Unknown,/royal-1hp-split-basic-air-conditioner-ma09rsas-r410-265580713.html
"Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard₦ 710,000",Unknown,/hp-stream-11-laptop-intel-celeron-64gb-ssd-4gb-ram-windows-10-pro-mouse-usb-light-for-keyboard-319828265.html
"Maltina Pineapple Can 33cl x24₦ 14,3096%",Unknown,/maltina-pineapple-can-33cl-x24-53438577.html
"Dr Teal's Dr. Teal's Shea Butter Bath & Body Oil₦ 9,3407%",Unknown,/dr-teals-dr.-teals-shea-butter-bath-body-oil-325477603.html
"itel PowerPulse A1160 Power-Bank 20000mAh 12W Fast Charging TypeC₦ 14,99269%",Unknown,/itel-powerpulse-a1160-power-bank-20000mah-12w-fast-charging-typec-365595706.html
"Ace Elec 50000 MAh Power Banks With LED Light Portable Super Fast Charger₦ 26,736",Unknown,/ace-elec-50000-mah-power-banks-with-led-light-portable-super-fast-charger-348751098.html
"Apple IPhone 6 Plus 99.9%NEW 1GB RAM+16GB ROM 2915mAh Single SIM 5.5 Inch Screen Retina HD Camera 8MP Touch ID Refurbished Smartphone₦ 91,53428%",Unknown,/renewed-apple-iphone-6-plus-99.9new-1gb-ram16gb-rom-2915mah-single-sim-5.5-inch-screen-retina-hd-camera-8mp-touch-id-refurbished-smartphone-400238921.html
"Ace Elec 70,000MAh Large Capacity Portable Power Bank With 28 PCS LED Lights₦ 37,529",Unknown,/ace-elec-70000mah-large-capacity-portable-power-bank-with-28-pcs-led-lights-401686248.html
"Solar Talkers Solar Home Lighting System With FM Radio With 4pcs 2W Super Bright Bulbs₦ 75,999",Unknown,/solar-talkers-solar-home-lighting-system-with-fm-radio-with-4pcs-2w-super-bright-bulbs-46021700.html
"Ace Elec 20000 MAh Ultra Slim Portable Power Bank₦ 8,000",Unknown,/ace-elec-20000-mah-ultra-slim-portable-power-bank-239880320.html
"Ultra-Fine Fiber Multipurpose Cleaning Cloth₦ 1,99044%",Unknown,/generic-ultra-fine-fiber-multipurpose-cleaning-cloth-401921024.html
"Summer Thin Men's Fashionable Baseball Jacket Windproof Thin Jacket - Black₦ 10,98019%",Unknown,/fashion-summer-thin-mens-fashionable-baseball-jacket-windproof-thin-jacket-black-390246663.html
"1.99 Inch HD Full Touch Screen Smart Bluetooth Call Smart Watch₦ 12,90057%",Unknown,/generic-1.99-inch-hd-full-touch-screen-smart-bluetooth-call-smart-watch-388500081.html
"itel 9.5inch USB Rechargeable LED Makeup Mirror 3 Color Lighting₦ 6,80077%",Unknown,/itel-9.5inch-usb-rechargeable-led-makeup-mirror-3-color-lighting-394069365.html
"Anern Rechargeable Solar Lamp Solar Outdoor Light LED Bulb₦ 19,40054%",Unknown,/anern-rechargeable-solar-lamp-solar-outdoor-light-led-bulb-377730419.html
"Hikers 43'' Inch Frameless Android Smart FHD LED TV - Black-One Year Warranty₦ 218,272",Unknown,/hikers-43-inch-frameless-android-smart-fhd-led-tv-black-one-year-warranty-385174476.html
"ECOFLOW 800W Alternator Charger, 3-in-1 Fast DC-DC Charger₦ 276,79973%",Unknown,/ecoflow-800w-alternator-charger-3-in-1-fast-dc-dc-charger-401065444.html
"Infinix Smart 9HD 6.7"" 4GB RAM/64GB ROM Black₦ 116,95414%",Unknown,/infinix-smart-9hd-6.7-4gb-ram64gb-rom-black-384822849.html
"Skyrun 70 Litres Double Door Top Mount Fridge (BCD-85HC) - Starry Night Black.₦ 181,7501%",Unknown,/skyrun-70-litres-double-door-top-mount-fridge-bcd-85hc-starry-night-black.-377757053.html
"XIAOMI REDMI A5 -  6.88   3GB RAM/64GB ROM  -- Lake Green₦ 98,632",Unknown,/xiaomi-redmi-a5-6.88-3gb-ram64gb-rom-lake-green-408259963.html
"Royal 32 Inches Smart LED TV (RTV32GF3H) + 1 Year Warranty₦ 161,60014%",Unknown,/royal-32-inches-smart-led-tv-rtv32gf3h-1-year-warranty-263214013.html
"SILVER CREST 2L Industrial 8500W 9525 Motor Dry Grinder Blender With 2 Jar₦ 27,280",Unknown,/silver-crest-2l-industrial-8500w-9525-motor-dry-grinder-blender-with-2-jar-398701948.html
"Nine 28cm 2 In 1 Stainless Steel Steaming Pot₦ 16,59939%",Unknown,/nine-28cm-2-in-1-stainless-steel-steaming-pot-399335598.html
"Maltina Classic Can 33cl x 24₦ 14,3096%",Unknown,/classic-can-33cl-x-24-maltina-mpg1662287.html
"ALagzi 2024 Ladies Classic Fashion High Heels - Silver₦ 13,39034%",Unknown,/alagzi-2024-ladies-classic-fashion-high-heels-silver-135562806.html
"6Pcs Toothbrush Sensitive Original Soft Travel₦ 5,50031%",Unknown,/generic-6pcs-toothbrush-sensitive-original-soft-travel-348219447.html
"Jameson Black Barrel 70cl₦ 41,600",Unknown,/jameson-black-barrel-70cl-96806477.html
"Boscon Auto Ignition Table Top Gas Cooker-2 Burner-Black₦ 17,1124%",Unknown,/boscon-auto-ignition-table-top-gas-cooker-2-burner-black-382945938.html
"Maltina Pineapple Can 33cl x24₦ 14,3096%",Unknown,/maltina-pineapple-can-33cl-x24-53438577.html
"Milo Activ-Go E-Cube 100 x 2.75g₦ 3,9009%",Unknown,/milo-activ-go-e-cube-100-x-2.75g-102469522.html
"Chic Women's Mini Dresses Perfect For Parties And Casual Day₦ 5,88840%",Unknown,/fashion-chic-womens-mini-dresses-perfect-for-parties-and-casual-day-400650125.html
"MTN 4G Wireless Router CPE ZTE K10 + Free 50GB Data On Activtn₦ 20,000",Unknown,/mtn-4g-wireless-router-cpe-zte-k10-free-50gb-data-on-activtn-373634213.html
"Pure Black Long Lasting Perfume-100ML₦ 4,49910%",Unknown,/long-lasting-perfume-pure-black-mpg4189493.html
"Insomniac Games Marvel'S Spider-Man Miles Morales (PS5)₦ 40,9001%",Unknown,/insomniac-games-marvels-spider-man-miles-morales-ps5-88884676.html
"Laptop Bag. Suitable For 11/12/13 14/15.6 Inches₦ 12,90056%",Unknown,/fashion-laptop-bag.-suitable-for-111213-1415.6-inches-268061371.html
"Ace Elec 14.1''  Intel(R)Pentium(R) CPU N3700 16GB+256GB - Silver₦ 226,519",Unknown,/ace-elec-14.1-intelrpentiumr-cpu-n3700-16gb256gb-silver-400975977.html
"XIAOMI REDMI A5 -  6.88   4GB RAM/128GB ROM  -- Black₦ 113,789",Unknown,/xiaomi-redmi-a5-6.88-4gb-ram128gb-rom-black-408322875.html
"Light And Comfortable Mesh Top, Show Your Fashion Charm₦ 5,88840%",Unknown,/fashion-light-and-comfortable-mesh-top-show-your-fashion-charm-398766013.html
"ADIDAS GlideEase - Women₦ 99,500",Unknown,/adidas-glideease-women-386928404.html
"ASHION Men's Varsity Jacket - Stylish, Comfortable, Durable With Free Necklace₦ 10,96549%",Unknown,/ashion-mens-varsity-jacket-stylish-comfortable-durable-with-free-necklace-361182732.html
"Mediana 5-in-1 Mediana Hair Care Bundle₦ 8,99931%",Unknown,/5-in-1-mediana-hair-care-bundle-mediana-mpg3930376.html
"Biore UV Aqua Rich Watery Essence Sunscreen SPF 50 (50ML)₦ 4,33846%",Unknown,/biore-uv-aqua-rich-watery-essence-sunscreen-spf-50-50ml-253672200.html
"Mateamoda 3 PCS Men Bags Backpacks School Bags Laptop Bags Satchel₦ 13,73525%",Unknown,/mateamoda-3-pcs-men-bags-backpacks-school-bags-laptop-bags-satchel-109560760.html
"TIMBUTUS Laptop Case Bag-15.6""₦ 9,99955%",Unknown,/timbutus-laptop-case-bag-15.6-362797303.html
"Macbook PRO Laptop A1278 13.3 Inch Core I5 2.5GHz 8GB RAM 500GB EN/AR Keyboard₦ 211,200",Unknown,/renewed-macbook-pro-laptop-a1278-13.3-inch-core-i5-2.5ghz-8gb-ram-500gb-enar-keyboard-396858845.html
"Samsung Galaxy A06 6.7"" 4GB RAM / 64GB ROM Android 14 - Black...₦ 131,3205%",Unknown,/samsung-galaxy-a06-6.7-4gb-ram-64gb-rom-android-14-black...-391091990.html
"XIAOMI Redmi Watch 5 - Obsidian Black₦ 150,976",Unknown,/xiaomi-redmi-watch-5-obsidian-black-401905277.html
"Sexy Long Skinny Jeans, Sculpt Your Perfect Legs₦ 12,88832%",Unknown,/fashion-sexy-long-skinny-jeans-sculpt-your-perfect-legs-397578001.html
"TOUPHY Men's Fashion Sneakers Running Shoes₦ 13,27638%",Unknown,/touphy-mens-fashion-sneakers-running-shoes-113607132.html
"XIAOMI Redmi 14C 6.88'' 4GB RAM/128GB ROM Android 14 -Midnight Black₦ 125,712",Unknown,/xiaomi-redmi-14c-6.88-4gb-ram128gb-rom-android-14-midnight-black-373379422.html
"Realme NOTE 50-6.72"",4/128GB,13MP,Android 13,5000mAh-Midnight Black₦ 128,20020%",Unknown,/realme-note-50-6.724128gb13mpandroid-135000mah-midnight-black-388773948.html
"Infinix Hot 50i 6.78"" 4GB RAM/128GB ROM Android 13- Purple₦ 140,632",Unknown,/infinix-hot-50i-6.78-4gb-ram128gb-rom-android-13-purple-388505787.html
"Samsung Galaxy A05 6.7"" 4GB RAM/64GB ROM Android 13 - Black..₦ 113,1609%",Unknown,/samsung-galaxy-a05-6.7-4gb-ram64gb-rom-android-13-black..-402050267.html
